Longitude,Latitude,Field,Dataset,Product,Obj. Id,Distance(ft),Track(deg),Duration(s),Elevation(ft),Time,Area Count,Swth Wdth(ft),Diff Status,Crop Flw(M)(lb/s),Moisture(%),Yld Mass(Wet)(lb/ac),Yld Vol(Wet)(bu/ac),Yld Mass(Dry)(lb/ac),Yld Vol(Dry)(bu/ac),Work State,Y Offset(ft),Sky Cond,Wind Speed(mph),Wind Dir,Air Temp(°F),Humidity(%),Soil Tex,Soil Cond,Soil Moist,Crop Resid,Nozzle PN,Pass Num,Speed(mph),Prod(ac/h),Crop Flw(V)(bu/h),Date
-86.17204852,40.96886174,CHURCH17,15/10/09-17:40:57,SOYBEANS,1190,4.163,346.00,1.000,812.34,10/9/2015,On,27.88,Yes,11.93,20.40,4477.1,74.62,4096.3,68.27,In,1.058,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,2.839,9.594,715.91,10/9/2015
-86.17205253,40.96887319,CHURCH17,15/10/09-17:40:57,SOYBEANS,1191,4.111,345.20,1.000,812.52,10/9/2015,On,28.17,Yes,12.73,18.80,4787.0,79.78,4467.9,74.47,In,0.914,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,2.803,9.570,763.56,10/9/2015
-86.17205663,40.96888471,CHURCH17,15/10/09-17:40:57,SOYBEANS,1192,4.111,345.00,1.000,812.60,10/9/2015,On,28.38,Yes,13.63,15.60,5090.3,84.84,4938.2,82.30,In,0.811,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,2.803,9.642,817.99,10/9/2015
-86.17206176,40.96889745,CHURCH17,15/10/09-17:40:57,SOYBEANS,1193,4.357,343.10,1.000,812.66,10/9/2015,On,28.58,Yes,13.63,15.50,4769.3,79.49,4632.2,77.20,In,0.709,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,2.971,10.29,818.09,10/9/2015
-86.17206704,40.96891057,CHURCH17,15/10/09-17:40:57,SOYBEANS,1194,4.665,343.10,1.000,812.82,10/9/2015,On,28.64,Yes,13.76,15.10,4485.5,74.76,4377.3,72.95,In,0.684,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.181,11.04,825.39,10/9/2015
-86.17207210,40.96892383,CHURCH17,15/10/09-17:40:57,SOYBEANS,1195,4.688,343.90,1.000,812.98,10/9/2015,On,28.71,Yes,14.51,13.80,4694.9,78.25,4651.7,77.53,In,0.647,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.197,11.12,870.46,10/9/2015
-86.17207678,40.96893662,CHURCH17,15/10/09-17:40:57,SOYBEANS,1196,4.633,344.50,1.000,813.10,10/9/2015,On,28.86,Yes,14.70,13.70,4790.7,79.84,4752.1,79.20,In,0.570,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.159,11.05,882.16,10/9/2015
-86.17208158,40.96894988,CHURCH17,15/10/09-17:40:57,SOYBEANS,1197,4.701,344.70,1.000,813.27,10/9/2015,On,29.05,Yes,14.66,13.90,4675.0,77.92,4626.6,77.11,In,0.475,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.206,11.29,879.53,10/9/2015
-86.17208656,40.96896318,CHURCH17,15/10/09-17:40:57,SOYBEANS,1198,4.669,344.20,1.000,813.41,10/9/2015,On,29.27,Yes,14.53,13.30,4630.5,77.18,4614.5,76.91,In,0.364,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.183,11.30,871.72,10/9/2015
-86.17209164,40.96897646,CHURCH17,15/10/09-17:40:57,SOYBEANS,1199,4.678,343.90,1.000,813.46,10/9/2015,On,29.44,Yes,14.29,13.20,4520.5,75.34,4510.1,75.17,In,0.283,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.190,11.38,857.49,10/9/2015
-86.17209685,40.96898994,CHURCH17,15/10/09-17:40:57,SOYBEANS,1200,4.649,343.80,1.000,813.52,10/9/2015,On,29.58,Yes,14.31,12.80,4532.1,75.54,4532.1,75.54,In,0.214,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.170,11.36,858.36,10/9/2015
-86.17210220,40.96900352,CHURCH17,15/10/09-17:40:57,SOYBEANS,1201,4.692,343.40,1.000,813.53,10/9/2015,On,29.71,Yes,13.41,13.20,4190.6,69.84,4180.9,69.68,In,0.150,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.199,11.52,804.51,10/9/2015
-86.17210788,40.96901656,CHURCH17,15/10/09-17:40:57,SOYBEANS,1202,4.708,341.80,1.000,813.70,10/9/2015,On,29.81,Yes,13.14,13.10,4078.0,67.97,4073.3,67.89,In,0.096,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.210,11.60,788.32,10/9/2015
-86.17211309,40.96902950,CHURCH17,15/10/09-17:40:57,SOYBEANS,1203,4.698,343.10,1.000,813.84,10/9/2015,On,29.76,Yes,13.26,12.90,4131.9,68.87,4131.9,68.87,In,0.120,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.203,11.56,795.84,10/9/2015
-86.17211835,40.96904273,CHURCH17,15/10/09-17:40:57,SOYBEANS,1204,4.682,343.30,1.000,813.96,10/9/2015,On,29.84,Yes,12.68,13.20,3952.8,65.88,3943.7,65.73,In,0.085,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.192,11.54,760.53,10/9/2015
-86.17212357,40.96905628,CHURCH17,15/10/09-17:40:57,SOYBEANS,1205,4.715,343.80,1.000,814.01,10/9/2015,On,29.93,Yes,13.27,13.40,4096.1,68.27,4077.2,67.95,In,0.037,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.214,11.66,796.06,10/9/2015
-86.17212918,40.96906964,CHURCH17,15/10/09-17:40:57,SOYBEANS,1206,4.728,342.40,1.000,814.08,10/9/2015,On,30.00,Yes,14.03,13.20,4308.2,71.80,4298.2,71.64,In,0.0018,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.223,11.72,841.63,10/9/2015
-86.17213463,40.96908330,CHURCH17,15/10/09-17:40:57,SOYBEANS,1207,4.777,343.20,1.000,814.08,10/9/2015,On,30.00,Yes,13.84,13.10,4206.2,70.10,4201.4,70.02,In,0.00045,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.257,11.84,830.28,10/9/2015
-86.17214007,40.96909675,CHURCH17,15/10/09-17:40:57,SOYBEANS,1208,4.741,343.00,1.000,814.12,10/9/2015,On,30.00,Yes,13.47,13.40,4124.8,68.75,4105.8,68.43,In,0.00045,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.232,11.75,808.05,10/9/2015
-86.17214574,40.96911032,CHURCH17,15/10/09-17:40:57,SOYBEANS,1209,4.774,342.50,1.000,814.15,10/9/2015,On,30.00,Yes,12.63,13.70,3840.5,64.01,3809.6,63.49,In,0.0036,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.255,11.84,757.56,10/9/2015
-86.17215102,40.96912388,CHURCH17,15/10/09-17:40:57,SOYBEANS,1210,4.777,343.60,1.000,814.10,10/9/2015,On,30.00,Yes,13.23,13.30,4021.1,67.02,4007.2,66.79,In,-0.00046,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.257,11.84,793.73,10/9/2015
-86.17215618,40.96913748,CHURCH17,15/10/09-17:40:57,SOYBEANS,1211,4.757,344.00,1.000,814.08,10/9/2015,On,30.00,Yes,13.39,13.60,4085.4,68.09,4057.2,67.62,In,0.00045,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.244,11.79,803.10,10/9/2015
-86.17216138,40.96915169,CHURCH17,15/10/09-17:40:57,SOYBEANS,1212,5.020,344.60,1.000,814.11,10/9/2015,On,30.00,Yes,13.05,13.90,3774.1,62.90,3735.1,62.25,In,0.0036,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.423,12.45,782.85,10/9/2015
-86.17216691,40.96916556,CHURCH17,15/10/09-17:40:57,SOYBEANS,1213,4.915,343.20,1.000,814.09,10/9/2015,On,30.00,Yes,13.28,13.80,3922.1,65.37,3886.0,64.77,In,0.00045,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.351,12.19,796.51,10/9/2015
-86.17217312,40.96917959,CHURCH17,15/10/09-17:40:57,SOYBEANS,1214,4.970,341.50,1.000,814.07,10/9/2015,On,30.00,Yes,13.72,13.00,4008.6,66.81,4008.6,66.81,In,0.0018,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.389,12.32,823.34,10/9/2015
-86.17217970,40.96919401,CHURCH17,15/10/09-17:40:57,SOYBEANS,1215,5.144,341.00,1.000,814.00,10/9/2015,On,30.00,Yes,14.10,13.20,3980.1,66.33,3970.9,66.18,In,-4.197e-015,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.508,12.75,846.07,10/9/2015
-86.17218646,40.96920823,CHURCH17,15/10/09-17:40:57,SOYBEANS,1216,5.108,340.30,1.000,813.92,10/9/2015,On,30.00,Yes,14.03,13.50,3989.2,66.49,3966.3,66.10,In,0.00045,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.483,12.67,842.06,10/9/2015
-86.17219335,40.96922226,CHURCH17,15/10/09-17:40:57,SOYBEANS,1217,5.144,339.70,1.000,814.03,10/9/2015,On,30.00,Yes,14.16,13.10,3996.2,66.60,3991.6,66.53,In,0.00045,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.508,12.75,849.50,10/9/2015
-86.17220033,40.96923628,CHURCH17,15/10/09-17:40:57,SOYBEANS,1218,5.115,339.40,1.000,813.98,10/9/2015,On,29.92,Yes,13.43,13.00,3823.7,63.73,3823.7,63.73,In,0.045,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.487,12.65,805.95,10/9/2015
-86.17220734,40.96925056,CHURCH17,15/10/09-17:40:57,SOYBEANS,1219,5.180,339.60,1.000,813.94,10/9/2015,On,29.62,Yes,13.37,13.30,3794.8,63.25,3781.7,63.03,In,0.190,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.532,12.68,802.03,10/9/2015
-86.17221333,40.96926472,CHURCH17,15/10/09-17:40:57,SOYBEANS,1220,5.164,342.30,1.000,813.88,10/9/2015,On,29.33,Yes,12.53,13.50,3602.4,60.04,3581.7,59.69,In,0.335,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.521,12.52,751.56,10/9/2015
-86.17221987,40.96927869,CHURCH17,15/10/09-17:40:57,SOYBEANS,1221,5.161,340.50,1.000,813.95,10/9/2015,On,29.28,Yes,13.27,13.40,3825.8,63.76,3808.2,63.47,In,0.361,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.519,12.49,796.24,10/9/2015
-86.17222698,40.96929323,CHURCH17,15/10/09-17:40:57,SOYBEANS,1222,5.194,339.70,1.000,813.90,10/9/2015,On,29.10,Yes,13.54,13.10,3901.7,65.03,3897.2,64.95,In,0.454,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.541,12.49,812.16,10/9/2015
-86.17223431,40.96930854,CHURCH17,15/10/09-17:40:57,SOYBEANS,1223,5.430,340.10,1.000,813.68,10/9/2015,On,28.82,Yes,13.63,13.30,3794.3,63.24,3781.2,63.02,In,0.590,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.702,12.93,817.91,10/9/2015
-86.17224185,40.96932387,CHURCH17,15/10/09-17:40:57,SOYBEANS,1224,5.341,339.60,1.000,813.49,10/9/2015,On,28.56,Yes,11.55,13.40,3297.0,54.95,3281.9,54.70,In,0.720,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.642,12.61,692.75,10/9/2015
-86.17224964,40.96933849,CHURCH17,15/10/09-17:40:57,SOYBEANS,1225,5.381,338.10,1.000,813.30,10/9/2015,On,28.52,Yes,10.05,13.10,2852.3,47.54,2849.1,47.48,In,0.737,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.669,12.68,602.97,10/9/2015
-86.17225730,40.96935303,CHURCH17,15/10/09-17:40:57,SOYBEANS,1226,5.381,338.30,1.000,813.20,10/9/2015,On,28.43,Yes,6.780,13.00,1930.5,32.17,1930.5,32.17,In,0.784,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.669,12.64,406.78,10/9/2015
-86.17218828,40.96942711,CHURCH17,15/10/09-17:40:57,SOYBEANS,1227,4.970,148.00,1.000,814.38,10/9/2015,On,29.23,Yes,2.017,14.40,604.67,10.08,594.94,9.916,In,-0.381,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.389,12.01,121.02,10/9/2015
-86.17218100,40.96941559,CHURCH17,15/10/09-17:40:57,SOYBEANS,1228,4.357,154.50,1.000,814.58,10/9/2015,On,30.00,Yes,6.422,14.50,2140.2,35.67,2103.3,35.06,In,0.00045,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,2.971,10.80,385.32,10/9/2015
-86.17217419,40.96940385,CHURCH17,15/10/09-17:40:57,SOYBEANS,1229,4.495,156.40,1.000,814.61,10/9/2015,On,30.00,Yes,12.37,14.60,3996.1,66.60,3922.6,65.38,In,0.0036,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.065,11.14,742.21,10/9/2015
-86.17216663,40.96939008,CHURCH17,15/10/09-17:40:57,SOYBEANS,1230,4.957,157.50,1.000,814.73,10/9/2015,On,30.00,Yes,14.28,14.60,4181.2,69.69,4104.3,68.41,In,0.0018,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.380,12.29,856.51,10/9/2015
-86.17215856,40.96937399,CHURCH17,15/10/09-17:40:57,SOYBEANS,1231,5.574,159.30,1.000,814.81,10/9/2015,On,30.00,Yes,14.68,13.70,3824.8,63.75,3794.0,63.23,In,0.0041,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.801,13.82,880.99,10/9/2015
-86.17215091,40.96935866,CHURCH17,15/10/09-17:40:57,SOYBEANS,1232,5.764,159.30,1.000,815.08,10/9/2015,On,28.21,Yes,14.34,13.10,3842.6,64.04,3838.2,63.97,In,-0.895,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.930,13.44,860.56,10/9/2015
-86.17214424,40.96934491,CHURCH17,15/10/09-17:40:57,SOYBEANS,1233,5.220,159.90,1.000,815.29,10/9/2015,On,28.27,Yes,14.73,13.40,4347.4,72.46,4327.4,72.12,In,-0.860,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.559,12.20,883.77,10/9/2015
-86.17213761,40.96933166,CHURCH17,15/10/09-17:40:57,SOYBEANS,1234,4.862,159.30,1.000,815.45,10/9/2015,On,28.28,Yes,14.64,13.60,4636.1,77.27,4604.1,76.73,In,-0.854,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.315,11.37,878.18,10/9/2015
-86.17213076,40.96931822,CHURCH17,15/10/09-17:40:57,SOYBEANS,1235,4.915,158.90,1.000,815.54,10/9/2015,On,28.35,Yes,13.44,13.10,4201.1,70.02,4196.2,69.94,In,-0.822,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.351,11.51,806.25,10/9/2015
-86.17212416,40.96930516,CHURCH17,15/10/09-17:40:57,SOYBEANS,1236,4.754,159.10,1.000,815.59,10/9/2015,On,28.45,Yes,13.03,12.80,4198.0,69.97,4198.0,69.97,In,-0.773,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.241,11.18,782.02,10/9/2015
-86.17211768,40.96929289,CHURCH17,15/10/09-17:40:57,SOYBEANS,1237,4.439,158.30,1.000,815.65,10/9/2015,On,28.53,Yes,12.27,13.00,4220.0,70.33,4220.0,70.33,In,-0.732,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.027,10.47,736.06,10/9/2015
-86.17211136,40.96927993,CHURCH17,15/10/09-17:40:57,SOYBEANS,1238,4.531,159.80,1.000,815.71,10/9/2015,On,28.68,Yes,11.53,13.10,3864.7,64.41,3860.3,64.34,In,-0.656,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.089,10.74,691.68,10/9/2015
-86.17210489,40.96926649,CHURCH17,15/10/09-17:40:57,SOYBEANS,1239,4.767,160.00,1.000,815.70,10/9/2015,On,28.69,Yes,12.26,12.70,3904.6,65.08,3904.6,65.08,In,-0.650,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.250,11.30,735.59,10/9/2015
-86.17209832,40.96925353,CHURCH17,15/10/09-17:40:57,SOYBEANS,1240,4.682,159.00,1.000,815.64,10/9/2015,On,28.69,Yes,13.71,12.60,4445.4,74.09,4445.4,74.09,In,-0.654,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.192,11.10,822.38,10/9/2015
-86.17209191,40.96923988,CHURCH17,15/10/09-17:40:57,SOYBEANS,1241,4.813,160.50,1.000,815.59,10/9/2015,On,28.78,Yes,14.25,12.90,4483.2,74.72,4483.2,74.72,In,-0.607,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.282,11.45,855.27,10/9/2015
-86.17208535,40.96922511,CHURCH17,15/10/09-17:40:57,SOYBEANS,1242,5.174,161.50,1.000,815.58,10/9/2015,On,28.73,Yes,13.86,12.90,4060.5,67.68,4060.5,67.68,In,-0.631,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.528,12.28,831.39,10/9/2015
-86.17207899,40.96921068,CHURCH17,15/10/09-17:40:57,SOYBEANS,1243,5.151,161.60,1.000,815.41,10/9/2015,On,28.59,Yes,13.99,12.60,4139.0,68.98,4139.0,68.98,In,-0.701,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.512,12.17,839.64,10/9/2015
-86.17207223,40.96919609,CHURCH17,15/10/09-17:40:57,SOYBEANS,1244,5.184,160.70,1.000,815.25,10/9/2015,On,28.44,Yes,13.39,12.40,3957.6,65.96,3957.6,65.96,In,-0.776,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.534,12.18,803.60,10/9/2015
-86.17206577,40.96918155,CHURCH17,15/10/09-17:40:57,SOYBEANS,1245,5.105,161.50,1.000,815.13,10/9/2015,On,28.36,Yes,13.25,12.80,3987.1,66.45,3987.1,66.45,In,-0.814,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.481,11.97,795.17,10/9/2015
-86.17206034,40.96916784,CHURCH17,15/10/09-17:40:57,SOYBEANS,1246,5.085,163.30,1.000,815.04,10/9/2015,On,28.42,Yes,13.02,12.80,3923.0,65.38,3923.0,65.38,In,-0.788,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.467,11.94,780.90,10/9/2015
-86.17205554,40.96915468,CHURCH17,15/10/09-17:40:57,SOYBEANS,1247,4.692,164.60,1.000,814.94,10/9/2015,On,28.46,Yes,13.65,12.50,4454.1,74.24,4454.1,74.24,In,-0.768,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.199,11.03,819.13,10/9/2015
-86.17205093,40.96914163,CHURCH17,15/10/09-17:40:57,SOYBEANS,1248,4.738,165.10,1.000,814.90,10/9/2015,On,28.40,Yes,14.09,12.50,4562.9,76.05,4562.9,76.05,In,-0.799,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.230,11.12,845.49,10/9/2015
-86.17204569,40.96912824,CHURCH17,15/10/09-17:40:57,SOYBEANS,1249,4.665,163.50,1.000,814.83,10/9/2015,On,28.29,Yes,14.44,12.80,4764.4,79.41,4764.4,79.41,In,-0.850,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.181,10.91,866.25,10/9/2015
-86.17204090,40.96911515,CHURCH17,15/10/09-17:40:57,SOYBEANS,1250,4.741,164.60,1.000,814.81,10/9/2015,On,28.31,Yes,13.44,12.80,4362.9,72.72,4362.9,72.72,In,-0.839,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.232,11.09,806.65,10/9/2015
-86.17203557,40.96910160,CHURCH17,15/10/09-17:40:57,SOYBEANS,1251,4.728,163.40,1.000,814.69,10/9/2015,On,28.25,Yes,13.51,12.80,4406.3,73.44,4406.3,73.44,In,-0.868,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.223,11.04,810.73,10/9/2015
-86.17203024,40.96908818,CHURCH17,15/10/09-17:40:57,SOYBEANS,1252,4.734,163.30,1.000,814.63,10/9/2015,On,28.28,Yes,14.12,13.00,4593.4,76.56,4593.4,76.56,In,-0.854,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.228,11.07,847.20,10/9/2015
-86.17202527,40.96907495,CHURCH17,15/10/09-17:40:57,SOYBEANS,1253,4.669,164.20,1.000,814.51,10/9/2015,On,28.33,Yes,13.72,13.20,4520.0,75.33,4509.6,75.16,In,-0.832,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.183,10.93,823.35,10/9/2015
-86.17202051,40.96906177,CHURCH17,15/10/09-17:40:57,SOYBEANS,1254,4.682,164.70,1.000,814.40,10/9/2015,On,28.30,Yes,13.25,13.00,4356.9,72.61,4356.9,72.61,In,-0.849,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.192,10.95,795.04,10/9/2015
-86.17201536,40.96904842,CHURCH17,15/10/09-17:40:57,SOYBEANS,1255,4.738,163.80,1.000,814.37,10/9/2015,On,28.22,Yes,13.99,12.80,4559.3,75.99,4559.3,75.99,In,-0.890,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.230,11.05,839.44,10/9/2015
-86.17200998,40.96903548,CHURCH17,15/10/09-17:40:57,SOYBEANS,1256,4.678,162.60,1.000,814.43,10/9/2015,On,28.22,Yes,13.60,13.10,4487.1,74.78,4481.9,74.70,In,-0.884,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.190,10.91,816.04,10/9/2015
-86.17200416,40.96902223,CHURCH17,15/10/09-17:40:57,SOYBEANS,1257,4.692,161.60,1.000,814.37,10/9/2015,On,28.33,Yes,12.21,13.20,4001.3,66.69,3992.1,66.54,In,-0.832,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.199,10.98,732.54,10/9/2015
-86.17199823,40.96900891,CHURCH17,15/10/09-17:40:57,SOYBEANS,1258,4.728,161.40,1.000,814.22,10/9/2015,On,28.53,Yes,12.97,12.70,4189.5,69.83,4189.5,69.83,In,-0.731,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.223,11.15,778.36,10/9/2015
-86.17199276,40.96899565,CHURCH17,15/10/09-17:40:57,SOYBEANS,1259,4.741,162.70,1.000,814.06,10/9/2015,On,28.75,Yes,12.06,12.90,3853.5,64.22,3853.5,64.22,In,-0.624,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.232,11.26,723.36,10/9/2015
-86.17198785,40.96898221,CHURCH17,15/10/09-17:40:57,SOYBEANS,1260,4.642,164.60,1.000,813.96,10/9/2015,On,28.83,Yes,12.80,13.10,4165.6,69.43,4160.8,69.35,In,-0.582,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.165,11.06,767.98,10/9/2015
-86.17198279,40.96896887,CHURCH17,15/10/09-17:40:57,SOYBEANS,1261,4.774,164.00,1.000,813.84,10/9/2015,On,28.76,Yes,12.80,13.10,4060.8,67.68,4056.1,67.60,In,-0.614,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.255,11.35,767.98,10/9/2015
-86.17197774,40.96895567,CHURCH17,15/10/09-17:40:57,SOYBEANS,1262,4.705,163.90,1.000,813.86,10/9/2015,On,28.74,Yes,12.35,13.10,3977.7,66.29,3973.1,66.22,In,-0.625,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.208,11.18,740.91,10/9/2015
-86.17197229,40.96894262,CHURCH17,15/10/09-17:40:57,SOYBEANS,1263,4.724,162.50,1.000,813.77,10/9/2015,On,28.74,Yes,13.41,12.60,4301.5,71.69,4301.5,71.69,In,-0.629,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.221,11.22,804.39,10/9/2015
-86.17196705,40.96892892,CHURCH17,15/10/09-17:40:57,SOYBEANS,1264,4.738,163.90,1.000,813.53,10/9/2015,On,28.85,Yes,13.43,12.70,4279.5,71.32,4279.5,71.32,In,-0.570,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.230,11.30,805.80,10/9/2015
-86.17196184,40.96891558,CHURCH17,15/10/09-17:40:57,SOYBEANS,1265,4.734,163.60,1.000,813.38,10/9/2015,On,28.85,Yes,12.52,12.90,3992.9,66.55,3992.9,66.55,In,-0.573,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.228,11.29,751.06,10/9/2015
-86.17195640,40.96890190,CHURCH17,15/10/09-17:40:57,SOYBEANS,1266,4.728,163.30,1.000,813.22,10/9/2015,On,28.86,Yes,13.36,12.70,4264.7,71.08,4264.7,71.08,In,-0.566,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.223,11.28,801.54,10/9/2015
-86.17195126,40.96888869,CHURCH17,15/10/09-17:40:57,SOYBEANS,1267,4.708,163.60,1.000,813.11,10/9/2015,On,28.91,Yes,12.85,12.40,4112.4,68.54,4112.4,68.54,In,-0.541,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.210,11.25,771.08,10/9/2015
-86.17194586,40.96887502,CHURCH17,15/10/09-17:40:57,SOYBEANS,1268,4.738,163.40,1.000,812.94,10/9/2015,On,28.93,Yes,13.32,12.70,4232.5,70.54,4232.5,70.54,In,-0.533,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.230,11.33,798.94,10/9/2015
-86.17194125,40.96886160,CHURCH17,15/10/09-17:40:57,SOYBEANS,1269,4.774,165.40,1.000,812.77,10/9/2015,On,28.97,Yes,14.08,12.70,4434.2,73.90,4434.2,73.90,In,-0.515,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,20,3.255,11.43,844.55,10/9/2015
