Longitude,Latitude,Field,Dataset,Product - Name,Obj. Id,Distance(ft),Track(deg),Duration(s),Elevation(ft),Time,Area Count,Swth Wdth(ft),Diff Status,Crop Flw(M)(lb/s),Moisture(%),Yld Mass(Wet)(lb/ac),Yld Vol(Wet)(bu/ac),Yld Mass(Dry)(lb/ac),Yld Vol(Dry)(bu/ac),Work State,Y Offset(ft),Sky Cond,Wind Speed(mph),Wind Dir,Air Temp(¡F),Humidity(%),Soil Tex,Soil Cond,Soil Moist,Crop Resid,Nozzle PN,Pass Num,Speed(mph),Prod(ac/h),Crop Flw(V)(bu/h),Date
-86.16914396,40.96719335,CHURCH17,15/10/09-17:40:57,SOYBEANS,697,4.137,206.1,1,822.17,10/9/15,On,30,Yes,4.271,15.4,1498.8,24.98,1457.5,24.29,In,0,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,9,2.821,10.26,256.23,10/9/15
-86.16915098,40.96718209,CHURCH17,15/10/09-17:40:57,SOYBEANS,698,4.19,205.2,1,821.76,10/9/15,On,30,Yes,4.725,14.5,1637.6,27.29,1609.4,26.82,In,0.00045,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,9,2.857,10.39,283.52,10/9/15
-86.1691587,40.9671713,CHURCH17,15/10/09-17:40:57,SOYBEANS,699,4.157,208.4,1,821.72,10/9/15,On,30,Yes,4.705,14.9,1643.5,27.39,1607.6,26.79,In,0.0018,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,9,2.834,10.31,282.3,10/9/15
-86.16916701,40.96716104,CHURCH17,15/10/09-17:40:57,SOYBEANS,700,4.108,211.4,1,821.69,10/9/15,On,30,Yes,5.411,15.6,1912.8,31.88,1855.7,30.93,In,0,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,9,2.801,10.18,324.68,10/9/15
-86.16917604,40.96715275,CHURCH17,15/10/09-17:40:57,SOYBEANS,701,3.878,219.4,1,821.38,10/9/15,On,30,Yes,4.649,16.1,1740.8,29.01,1678.8,27.98,In,0.0018,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,9,2.644,9.615,278.95,10/9/15
-86.16918474,40.96714556,CHURCH17,15/10/09-17:40:57,SOYBEANS,702,3.438,222.4,1,821.26,10/9/15,On,30,Yes,4.314,16.8,1821.7,30.36,1742.2,29.04,In,0.0032,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,9,2.344,8.525,258.83,10/9/15
-86.16919254,40.96714031,CHURCH17,15/10/09-17:40:57,SOYBEANS,703,2.904,228.2,1,821.09,10/9/15,On,30,Yes,3.976,15.9,1988.4,33.14,1922.2,32.04,In,2.59E-09,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,9,1.98,7.199,238.57,10/9/15
-86.16920186,40.96713546,CHURCH17,15/10/09-17:40:57,SOYBEANS,704,2.799,235.4,1,820.92,10/9/15,On,30,Yes,3.43,16.3,1779.9,29.66,1712.3,28.54,In,-0.00046,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,9,1.908,6.939,205.83,10/9/15
-86.16921124,40.96713158,CHURCH17,15/10/09-17:40:57,SOYBEANS,705,2.9,241.3,1,820.77,10/9/15,On,30,Yes,3.66,16.8,1832.6,30.54,1752.5,29.21,In,0.0041,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,9,1.977,7.191,219.62,10/9/15
-86.1692222,40.96712788,CHURCH17,15/10/09-17:40:57,SOYBEANS,706,2.992,245.9,1,820.96,10/9/15,On,30,Yes,3.488,17.3,1692.5,28.21,1608.8,26.81,In,-0.00046,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,9,2.04,7.418,209.26,10/9/15
-86.16923284,40.96712454,CHURCH17,15/10/09-17:40:57,SOYBEANS,707,3.084,247.4,1,821.01,10/9/15,On,30,Yes,3.593,17.7,1691.9,28.2,1600.5,26.67,In,-0.00046,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,9,2.103,7.646,215.61,10/9/15
-86.16924477,40.96712176,CHURCH17,15/10/09-17:40:57,SOYBEANS,708,3.159,252.9,1,820.68,10/9/15,On,30,Yes,3.879,18.1,1782.5,29.71,1678,27.97,In,0.0018,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,9,2.154,7.833,232.72,10/9/15
-86.16925776,40.96711922,CHURCH17,15/10/09-17:40:57,SOYBEANS,709,3.438,255.5,1,820.6,10/9/15,On,30,Yes,3.568,18.2,1506.6,25.11,1416.5,23.61,In,0.0018,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,9,2.344,8.525,214.05,10/9/15
-86.1692714,40.96711673,CHURCH17,15/10/09-17:40:57,SOYBEANS,710,3.481,256.4,1,820.56,10/9/15,On,30,Yes,3.643,18.1,1519.6,25.33,1430.5,23.84,In,0.0036,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,9,2.373,8.63,218.58,10/9/15
-86.16928567,40.96711462,CHURCH17,15/10/09-17:40:57,SOYBEANS,711,3.655,258.9,1,820.45,10/9/15,On,30,Yes,3.545,17.4,1408.5,23.48,1337.3,22.29,In,0.00045,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,9,2.492,9.062,212.72,10/9/15
-86.16929967,40.967113,CHURCH17,15/10/09-17:40:57,SOYBEANS,712,3.832,261.3,1,820.19,10/9/15,On,30,Yes,4.195,18.4,1589.5,26.49,1490.8,24.85,In,0.0018,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,9,2.613,9.501,251.69,10/9/15
-86.16931571,40.96711153,CHURCH17,15/10/09-17:40:57,SOYBEANS,713,4.035,263.1,1,820.07,10/9/15,On,30,Yes,4.6,18.9,1655,27.58,1542.8,25.71,In,-0.00046,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,9,2.751,10.01,275.98,10/9/15
-86.16933139,40.96711025,CHURCH17,15/10/09-17:40:57,SOYBEANS,714,4.035,263.9,1,820.22,10/9/15,On,30,Yes,5.138,19.1,1848.7,30.81,1719.1,28.65,In,0.0018,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,9,2.751,10.01,308.28,10/9/15
-86.16934797,40.96710942,CHURCH17,15/10/09-17:40:57,SOYBEANS,715,4.104,266.2,1,819.96,10/9/15,On,30,Yes,4.786,18.8,1693.2,28.22,1580.3,26.34,In,0.0018,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,9,2.798,10.18,287.16,10/9/15
-86.16936405,40.9671087,CHURCH17,15/10/09-17:40:57,SOYBEANS,716,4.177,266.6,1,819.77,10/9/15,On,30,Yes,4.598,18.2,1598.5,26.64,1502.9,25.05,In,0.0018,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,9,2.848,10.35,275.87,10/9/15
-86.16937982,40.9671078,CHURCH17,15/10/09-17:40:57,SOYBEANS,717,4.131,265.7,1,819.47,10/9/15,On,30,Yes,5.588,18.8,1964.2,32.74,1833.3,30.55,In,0.0036,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,9,2.816,10.24,335.26,10/9/15
-86.16939672,40.96710751,CHURCH17,15/10/09-17:40:57,SOYBEANS,718,4.275,268.7,1,819.59,10/9/15,On,30,Yes,5.45,19.4,1851.1,30.85,1714.9,28.58,In,-0.00046,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,9,2.915,10.6,327,10/9/15
-86.16941504,40.96710764,CHURCH17,15/10/09-17:40:57,SOYBEANS,719,4.531,270.6,1,819.77,10/9/15,On,30,Yes,5.908,19.6,1893.5,31.56,1749.8,29.16,In,0.0036,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,9,3.089,11.23,354.51,10/9/15
-86.16943231,40.96710926,CHURCH17,15/10/09-17:40:57,SOYBEANS,720,4.465,277.1,1,819.51,10/9/15,On,30,Yes,6.317,19.9,2054.3,34.24,1891.3,31.52,In,0.0018,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,10,3.044,11.07,379.04,10/9/15
-86.16944968,40.9671113,CHURCH17,15/10/09-17:40:57,SOYBEANS,721,4.537,278.8,1,819.27,10/9/15,On,30,Yes,6.73,19.5,2153.6,35.89,1992.7,33.21,In,-0.00046,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,10,3.094,11.25,403.79,10/9/15
-86.16946774,40.96711344,CHURCH17,15/10/09-17:40:57,SOYBEANS,722,4.678,278.9,1,819,10/9/15,On,30,Yes,7.691,18.4,2386.9,39.78,2238.8,37.31,In,2.59E-09,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,10,3.19,11.6,461.46,10/9/15
-86.16948625,40.96711456,CHURCH17,15/10/09-17:40:57,SOYBEANS,723,4.747,274.6,1,818.84,10/9/15,On,30,Yes,6.619,18.9,2024.5,33.74,1887.2,31.45,In,-0.00046,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,10,3.237,11.77,397.15,10/9/15
-86.16950434,40.96711393,CHURCH17,15/10/09-17:40:57,SOYBEANS,724,4.708,267.4,1,818.52,10/9/15,On,30,Yes,7.558,19.3,2330.8,38.85,2162,36.03,In,0.0018,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,10,3.21,11.67,453.45,10/9/15
-86.16952279,40.96711282,CHURCH17,15/10/09-17:40:57,SOYBEANS,725,4.823,265.5,1,818.35,10/9/15,On,30,Yes,7.368,19.6,2218.2,36.97,2049.9,34.17,In,0.0041,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,10,3.288,11.96,442.07,10/9/15
-86.16954153,40.9671115,CHURCH17,15/10/09-17:40:57,SOYBEANS,726,4.816,264.7,1,818.11,10/9/15,On,30,Yes,8.224,16.5,2479.2,41.32,2379.5,39.66,In,0.0041,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,10,3.284,11.94,493.41,10/9/15
-86.16956014,40.96711095,CHURCH17,15/10/09-17:40:57,SOYBEANS,727,4.856,267.7,1,817.87,10/9/15,On,30,Yes,9.472,15.8,2832.3,47.21,2741.2,45.69,In,0.0018,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,10,3.311,12.04,568.29,10/9/15
-86.16957994,40.96711135,CHURCH17,15/10/09-17:40:57,SOYBEANS,728,5.085,271.5,1,817.52,10/9/15,On,30,Yes,9.991,16.6,2852.8,47.55,2734.8,45.58,In,0.0018,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,10,3.467,12.61,599.47,10/9/15
-86.16959932,40.96711238,CHURCH17,15/10/09-17:40:57,SOYBEANS,729,5.098,274,1,817.43,10/9/15,On,30,Yes,8.915,17.1,2538.9,42.32,2419.3,40.32,In,0.0032,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,10,3.476,12.64,534.89,10/9/15
-86.16961919,40.96711323,CHURCH17,15/10/09-17:40:57,SOYBEANS,730,4.987,273.2,1,817.38,10/9/15,On,30,Yes,9.009,15.6,2623,43.72,2544.6,42.41,In,-4.20E-15,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,10,3.4,12.36,540.52,10/9/15
-86.16963632,40.96711382,CHURCH17,15/10/09-17:40:57,SOYBEANS,731,4.583,272.6,1,817.21,10/9/15,On,30,Yes,8.742,14.9,2769.6,46.16,2709.1,45.15,In,0.0018,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,10,3.125,11.36,524.54,10/9/15
-86.16965233,40.96711443,CHURCH17,15/10/09-17:40:57,SOYBEANS,732,4.262,272.9,1,817.1,10/9/15,On,30,Yes,8.429,15.6,2871.8,47.86,2786,46.43,In,0.0041,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,10,2.906,10.57,505.75,10/9/15
-86.16966874,40.96711543,CHURCH17,15/10/09-17:40:57,SOYBEANS,733,4.219,274.6,1,817.03,10/9/15,On,30,Yes,8.223,16,2829.9,47.16,2732.3,45.54,In,0.0018,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,10,2.877,10.46,493.38,10/9/15
-86.16968463,40.96711599,CHURCH17,15/10/09-17:40:57,SOYBEANS,734,4.19,272.7,1,817,10/9/15,On,30,Yes,8.661,15.7,3001.6,50.03,2908.4,48.47,In,0.0041,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,10,2.857,10.39,519.65,10/9/15
-86.16970147,40.96711734,CHURCH17,15/10/09-17:40:57,SOYBEANS,735,4.38,276,1,816.93,10/9/15,On,30,Yes,9.143,15.1,3031.1,50.52,2958,49.3,In,0,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,10,2.986,10.86,548.6,10/9/15
-86.16971826,40.96711838,CHURCH17,15/10/09-17:40:57,SOYBEANS,736,4.518,274.7,1,816.76,10/9/15,On,30,Yes,9.052,15.9,2909.4,48.49,2812.4,46.87,In,0.0036,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,10,3.08,11.2,543.14,10/9/15
-86.16973555,40.96711933,CHURCH17,15/10/09-17:40:57,SOYBEANS,737,4.577,274.2,1,816.79,10/9/15,On,30,Yes,7.801,16.5,2475,41.25,2375.4,39.59,In,0.0036,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,10,3.121,11.35,468.07,10/9/15
-86.16975305,40.96711964,CHURCH17,15/10/09-17:40:57,SOYBEANS,738,4.567,271.3,1,816.79,10/9/15,On,30,Yes,9.181,16.7,2919,48.65,2794.8,46.58,In,0.0032,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,10,3.114,11.32,550.86,10/9/15
-86.16977112,40.96712047,CHURCH17,15/10/09-17:40:57,SOYBEANS,739,4.61,273.5,1,816.87,10/9/15,On,30,Yes,10.03,15.7,3158.9,52.65,3060.9,51.01,In,2.59E-09,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,10,3.143,11.43,601.7,10/9/15
-86.16978906,40.96712085,CHURCH17,15/10/09-17:40:57,SOYBEANS,740,4.728,271.6,1,816.94,10/9/15,On,30,Yes,9.746,16.3,2993.1,49.89,2879.6,47.99,In,0.0018,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,10,3.223,11.72,584.73,10/9/15
-86.16980718,40.96712131,CHURCH17,15/10/09-17:40:57,SOYBEANS,741,4.747,271.9,1,816.94,10/9/15,On,30,Yes,11.24,16.9,3437.7,57.29,3283.6,54.73,In,0.00045,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,10,3.237,11.77,674.38,10/9/15
-86.16982514,40.96712141,CHURCH17,15/10/09-17:40:57,SOYBEANS,742,4.718,270.4,1,817.04,10/9/15,On,30,Yes,10.64,17,3274.5,54.57,3123.9,52.07,In,0.0018,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,10,3.217,11.7,638.37,10/9/15
-86.16984376,40.96712135,CHURCH17,15/10/09-17:40:57,SOYBEANS,743,4.777,269.8,1,817.14,10/9/15,On,30,Yes,11.37,16,3456.6,57.61,3337.4,55.62,In,0.0018,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,10,3.257,11.84,682.3,10/9/15
-86.16986183,40.96712163,CHURCH17,15/10/09-17:40:57,SOYBEANS,744,4.747,271.2,1,817.32,10/9/15,On,30,Yes,11.73,15.6,3587.6,59.79,3480.4,58.01,In,2.59E-09,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,10,3.237,11.77,703.79,10/9/15
-86.16988004,40.96712176,CHURCH17,15/10/09-17:40:57,SOYBEANS,745,4.705,270.6,1,817.31,10/9/15,On,30,Yes,10.84,16.3,3344.7,55.75,3217.8,53.63,In,0.0032,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,10,3.208,11.66,650.24,10/9/15
-86.1698983,40.96712176,CHURCH17,15/10/09-17:40:57,SOYBEANS,746,4.747,270,1,817.37,10/9/15,On,30,Yes,10.57,16.6,3232.8,53.88,3099,51.65,In,2.59E-09,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,10,3.237,11.77,634.18,10/9/15
-86.16991683,40.96712201,CHURCH17,15/10/09-17:40:57,SOYBEANS,747,4.764,271,1,817.6,10/9/15,On,30,Yes,10.61,15.2,3232.9,53.88,3151.2,52.52,In,0.0041,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,10,3.248,11.81,636.4,10/9/15
-86.16993439,40.96712158,CHURCH17,15/10/09-17:40:57,SOYBEANS,748,4.728,268.1,1,817.71,10/9/15,On,30,Yes,10.92,15.7,3353.1,55.89,3249.1,54.15,In,0.0018,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,10,3.223,11.72,655.07,10/9/15
-86.16995274,40.96712172,CHURCH17,15/10/09-17:40:57,SOYBEANS,749,4.734,270.6,1,817.81,10/9/15,On,30,Yes,11.2,16.5,3434.1,57.23,3295.9,54.93,In,2.59E-09,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,10,3.228,11.74,671.8,10/9/15
-86.16997077,40.96712227,CHURCH17,15/10/09-17:40:57,SOYBEANS,750,4.715,272.3,1,817.87,10/9/15,On,30,Yes,10.74,16,3309,55.15,3194.9,53.25,In,0.0032,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,10,3.214,11.69,644.65,10/9/15
-86.16998889,40.96712282,CHURCH17,15/10/09-17:40:57,SOYBEANS,751,4.682,272.3,1,818,10/9/15,On,30,Yes,11.29,15.8,3502.1,58.37,3389.4,56.49,In,0.0032,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,10,3.192,11.61,677.51,10/9/15
-86.17000731,40.96712346,CHURCH17,15/10/09-17:40:57,SOYBEANS,752,4.77,272.6,1,818.09,10/9/15,On,30,Yes,10.02,16.7,3049.9,50.83,2920.2,48.67,In,0.0032,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,10,3.253,11.83,601.21,10/9/15
-86.17002546,40.96712383,CHURCH17,15/10/09-17:40:57,SOYBEANS,753,4.692,271.6,1,818.17,10/9/15,On,30,Yes,11.22,17.1,3473.4,57.89,3309.7,55.16,In,0.0018,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,10,3.199,11.63,673.38,10/9/15
-86.17004397,40.96712424,CHURCH17,15/10/09-17:40:57,SOYBEANS,754,4.738,271.7,1,817.95,10/9/15,On,30,Yes,10.92,16.1,3346.8,55.78,3227.6,53.79,In,0.0036,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,10,3.23,11.75,655.19,10/9/15
-86.17006219,40.96712422,CHURCH17,15/10/09-17:40:57,SOYBEANS,755,4.692,269.9,1,817.99,10/9/15,On,30,Yes,11.14,16,3449.2,57.49,3330.2,55.5,In,0.0036,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,10,3.199,11.63,668.68,10/9/15
-86.17008051,40.96712421,CHURCH17,15/10/09-17:40:57,SOYBEANS,756,4.783,270,1,818.08,10/9/15,On,30,Yes,10.45,17.1,3172.3,52.87,3022.8,50.38,In,0.0032,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,10,3.261,11.86,627.04,10/9/15
-86.17009883,40.96712436,CHURCH17,15/10/09-17:40:57,SOYBEANS,757,4.698,270.6,1,818.24,10/9/15,On,30,Yes,10.3,17.6,3184.8,53.08,3016.4,50.27,In,0.0018,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,10,3.203,11.65,618.29,10/9/15
-86.17011702,40.96712453,CHURCH17,15/10/09-17:40:57,SOYBEANS,758,4.741,270.7,1,818.29,10/9/15,On,30,Yes,10.24,15.8,3136.5,52.28,3035.6,50.59,In,0.0018,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,10,3.232,11.75,614.45,10/9/15
-86.17013519,40.9671246,CHURCH17,15/10/09-17:40:57,SOYBEANS,759,4.728,270.3,1,818.43,10/9/15,On,30,Yes,9.911,15.3,3044,50.73,2963.6,49.39,In,0.0036,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,10,3.223,11.72,594.68,10/9/15
-86.17015299,40.96712483,CHURCH17,15/10/09-17:40:57,SOYBEANS,760,4.715,271,1,818.48,10/9/15,On,30,Yes,10.63,16,3273.5,54.56,3160.6,52.68,In,0.0032,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,10,3.214,11.69,637.73,10/9/15
-86.17017159,40.967125,CHURCH17,15/10/09-17:40:57,SOYBEANS,761,4.724,270.7,1,818.54,10/9/15,On,30,Yes,10.46,16.1,3215.6,53.59,3101,51.68,In,0.0032,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,10,3.221,11.71,627.75,10/9/15
-86.17018958,40.96712495,CHURCH17,15/10/09-17:40:57,SOYBEANS,762,4.738,269.8,1,818.65,10/9/15,On,30,Yes,10.21,15.3,3128.5,52.14,3045.8,50.76,In,0.0032,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,10,3.23,11.75,612.44,10/9/15
-86.17020813,40.96712467,CHURCH17,15/10/09-17:40:57,SOYBEANS,763,4.734,268.8,1,818.61,10/9/15,On,30,Yes,10.71,16.3,3286.1,54.77,3161.5,52.69,In,-0.00046,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,10,3.228,11.74,642.86,10/9/15
-86.1702264,40.96712455,CHURCH17,15/10/09-17:40:57,SOYBEANS,764,4.728,269.5,1,818.77,10/9/15,On,30,Yes,9.988,16.7,3067.7,51.13,2937.3,48.95,In,0.00045,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,10,3.223,11.72,599.31,10/9/15
-86.17024484,40.96712419,CHURCH17,15/10/09-17:40:57,SOYBEANS,765,4.764,268.5,1,818.81,10/9/15,On,30,Yes,11.51,15.4,3507.6,58.46,3410.8,56.85,In,0.0032,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,10,3.248,11.81,690.47,10/9/15
-86.17026371,40.96712417,CHURCH17,15/10/09-17:40:57,SOYBEANS,766,4.797,269.9,1,818.8,10/9/15,On,30,Yes,11.19,15.8,3387.3,56.45,3278.3,54.64,In,2.59E-09,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,10,3.27,11.89,671.38,10/9/15
-86.17028184,40.96712391,CHURCH17,15/10/09-17:40:57,SOYBEANS,767,4.764,268.9,1,819.01,10/9/15,On,30,Yes,9.982,16.5,3042.6,50.71,2920.2,48.67,In,0.0041,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,10,3.248,11.81,598.93,10/9/15
-86.17030017,40.96712346,CHURCH17,15/10/09-17:40:57,SOYBEANS,768,4.79,268.1,1,819.07,10/9/15,On,30,Yes,10.04,16,3042.2,50.7,2937.3,48.95,In,0.0018,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,10,3.266,11.88,602.15,10/9/15
-86.17031855,40.96712296,CHURCH17,15/10/09-17:40:57,SOYBEANS,769,4.708,267.9,1,819.17,10/9/15,On,30,Yes,9.83,15.5,3031.7,50.53,2944.6,49.08,In,0.0036,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,10,3.21,11.67,589.81,10/9/15
-86.17033703,40.96712246,CHURCH17,15/10/09-17:40:57,SOYBEANS,770,4.787,267.9,1,819.28,10/9/15,On,30,Yes,9.715,16.4,2947,49.12,2831.8,47.2,In,0.00045,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,10,3.264,11.87,582.91,10/9/15
-86.17035564,40.9671216,CHURCH17,15/10/09-17:40:57,SOYBEANS,771,4.882,266.5,1,819.23,10/9/15,On,30,Yes,8.466,17.1,2517.9,41.96,2399.2,39.99,In,0.0032,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,10,3.329,12.1,507.93,10/9/15
-86.1703745,40.96712063,CHURCH17,15/10/09-17:40:57,SOYBEANS,772,4.967,266.1,1,819.25,10/9/15,On,30,Yes,9.96,16.3,2911.5,48.52,2801.1,46.68,In,0.0032,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,10,3.387,12.32,597.6,10/9/15
-86.17039408,40.96712051,CHURCH17,15/10/09-17:40:57,SOYBEANS,773,4.99,269.5,1,819.36,10/9/15,On,30,Yes,10.5,15.1,3055.7,50.93,2981.9,49.7,In,0.00045,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,10,3.402,12.37,630.1,10/9/15
-86.17041353,40.96712049,CHURCH17,15/10/09-17:40:57,SOYBEANS,774,4.987,270,1,819.47,10/9/15,On,30,Yes,9.498,15.7,2765.4,46.09,2679.6,44.66,In,0.0032,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,10,3.4,12.36,569.87,10/9/15
-86.17043284,40.96712007,CHURCH17,15/10/09-17:40:57,SOYBEANS,775,5.075,268.3,1,819.54,10/9/15,On,30,Yes,8.975,16.4,2567.7,42.79,2467.3,41.12,In,2.59E-09,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,10,3.461,12.58,538.51,10/9/15
-86.17045203,40.96712022,CHURCH17,15/10/09-17:40:57,SOYBEANS,776,4.987,270.6,1,819.74,10/9/15,On,30,Yes,9.747,16.4,2838,47.3,2727.1,45.45,In,0.0018,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,10,3.4,12.36,584.82,10/9/15
-86.17047124,40.96711976,CHURCH17,15/10/09-17:40:57,SOYBEANS,777,4.97,268.2,1,819.78,10/9/15,On,30,Yes,9.671,15.3,2825.2,47.09,2750.6,45.84,In,0.0018,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,10,3.389,12.32,580.28,10/9/15
-86.17049084,40.96711927,CHURCH17,15/10/09-17:40:57,SOYBEANS,778,5.056,268.1,1,819.75,10/9/15,On,30,Yes,9.342,15.9,2682.9,44.72,2593.5,43.23,In,0.0032,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,10,3.447,12.53,560.51,10/9/15
-86.17051024,40.96711965,CHURCH17,15/10/09-17:40:57,SOYBEANS,779,4.977,271.5,1,819.93,10/9/15,On,30,Yes,7.398,16.7,2158.2,35.97,2066.4,34.44,In,0.0032,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,10,3.393,12.34,443.86,10/9/15
-86.17052924,40.96711973,CHURCH17,15/10/09-17:40:57,SOYBEANS,780,5.02,270.3,1,820.05,10/9/15,On,30,Yes,6.46,16.9,1868.7,31.14,1784.9,29.75,In,0.00045,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,10,3.423,12.45,387.61,10/9/15
-86.17054884,40.96711977,CHURCH17,15/10/09-17:40:57,SOYBEANS,781,5,270.2,1,820,10/9/15,On,30,Yes,8.382,16.2,2434.1,40.57,2344.5,39.08,In,0.00045,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,10,3.409,12.4,502.91,10/9/15
